종목코드,종목명,시작일 기준가,종료일 종가,대비,등락률,거래량,거래대금
"348350","위드텍","15660","14580","-1080","-6.90","1747372","26788871680"
"112040","위메이드","39250","41500","2250","5.73","10298733","409711508500"
"101730","위메이드맥스","9980","10300","320","3.21","4783352","48124673120"
"123420","위메이드플레이","9500","8700","-800","-8.42","1185515","10550609110"
"065370","위세아이텍","12960","11850","-1110","-8.56","1790761","22087035690"
"140660","위월드","1699","1300","-399","-23.48","1407","1904524"
"038620","위즈코프","885","894","9","1.02","8443031","7666073697"
"299900","위지윅스튜디오","3035","2985","-50","-1.65","63007071","209584459380"
"036090","위지트","827","723","-104","-12.58","32671096","26735837044"
"136540","윈스","12100","12650","550","4.55","1123792","14073946480"
"320000","윈텍","3075","2555","-520","-16.91","9910708","27836220620"
"097800","윈팩","1718","1699","-19","-1.11","22485992","40643580683"
"192390","윈하이텍","4420","3575","-845","-19.12","1997083","7897609060"
"313760","윌링스","11210","13570","2360","21.05","3081190","40448484650"
"008600","윌비스","574","507","-67","-11.67","4288128","2231714203"
"335870","윙스풋","2040","1899","-141","-6.91","1036580","1917517642"
"900340","윙입푸드","964","894","-70","-7.26","3020007","2771845758"
"033270","유나이티드제약","23700","29250","5550","23.42","3851759","103426620900"
"014830","유니드","62000","57700","-4300","-6.94","734454","43353948700"
"446070","유니드비티플러스","8500","9280","780","9.18","4011940","34977278530"
"036200","유니셈","8320","9680","1360","16.35","27021992","261319672590"
"018000","유니슨","2025","1661","-364","-17.98","21250429","38364805723"
"000910","유니온","7130","5840","-1290","-18.09","7298637","45810713750"
"047400","유니온머티리얼","4220","3630","-590","-13.98","49336220","195730499415"
"203450","유니온커뮤니티","3385","3080","-305","-9.01","4792465","16268685010"
"011330","유니켐","1320","2430","1110","84.09","57924332","109758494452"
"077500","유니퀘스트","15360","16010","650","4.23","14568365","227706130350"
"011320","유니크","5870","5510","-360","-6.13","1728207","9553568455"
"086390","유니테스트","14270","13700","-570","-3.99","9646073","141064104700"
"241690","유니테크노","4495","3880","-615","-13.68","2207984","8878755120"
"142210","유니트론텍","4425","4085","-340","-7.68","4978482","22078040595"
"121060","유니포인트","1060","992","-68","-6.42","62793","55432678"
"048430","유라테크","11540","9020","-2520","-21.84","10500912","114281677290"
"206650","유바이오로직스","6990","7550","560","8.01","5819774","41514276690"
"089850","유비벨록스","12700","16520","3820","30.08","2159231","30646669320"
"084440","유비온","1698","2175","477","28.09","80897252","160246725014"
"032620","유비케어","5640","5040","-600","-10.64","2911884","14831310525"
"264450","유비쿼스","14280","12920","-1360","-9.52","368856","4897318310"
"078070","유비쿼스홀딩스","13780","12490","-1290","-9.36","230146","3056858970"
"002920","유성기업","3180","2850","-330","-10.38","660223","1940416500"
"024800","유성티엔에스","2325","2100","-225","-9.68","746473","1605727718"
"000700","유수홀딩스","6060","5630","-430","-7.10","339183","1958243680"
"054930","유신","32500","33700","1200","3.69","10318836","406743969750"
"069330","유아이디","1405","1400","-5","-0.36","1843611","2695679769"
"049520","유아이엘","3965","5700","1735","43.76","11169696","59914035105"
"435380","유안타제10호스팩","2190","2075","-115","-5.25","417783","895280625"
"446150","유안타제12호스팩","2120","2060","-60","-2.83","366425","767446965"
"449020","유안타제13호스팩","2060","2035","-25","-1.21","667713","1363226995"
"367480","유안타제8호스팩","3600","3505","-95","-2.64","8555745","32564442730"
"430700","유안타제9호스팩","2220","2090","-130","-5.86","338324","727258620"
"003470","유안타증권","2665","2650","-15","-0.56","3683730","9710823705"
"003475","유안타증권우","2715","2550","-165","-6.08","155224","400168220"
"263770","유에스티","3925","4115","190","4.84","2804614","11471354185"
"337840","유엑스엔","19450","22000","2550","13.11","126883","2721462510"
"072130","유엔젤","3620","3440","-180","-4.97","8134033","30384061695"
"000220","유유제약","5020","4965","-55","-1.10","1300248","6364193900"
"000225","유유제약1우","5600","4910","-690","-12.32","435412","2163544920"
"000227","유유제약2우B","11660","10690","-970","-8.32","18761","195604420"
"388720","유일로보틱스","21900","23900","2000","9.13","3219884","74746146900"
"340930","유일에너테크","17530","16900","-630","-3.59","3322003","59226020490"
"023410","유진기업","3390","3430","40","1.18","2126924","7183474045"
"056080","유진로봇","5520","9090","3570","64.67","100675339","840929211935"
"373340","유진스팩6호","2520","2520","0","0.00","0","0"
"388800","유진스팩7호","2350","2320","-30","-1.28","518334","1194972875"
"413630","유진스팩8호","2220","2115","-105","-4.73","492256","1063368410"
"442130","유진스팩9호","2220","2180","-40","-1.80","291284","639479605"
"084370","유진테크","31150","32050","900","2.89","7692347","256602891750"
"001200","유진투자증권","4220","3855","-365","-8.65","22929251","90544844985"
"221800","유투바이오","9170","8550","-620","-6.76","184483","1625237700"
"179900","유티아이","18320","19150","830","4.53","962095","19313556220"
"263050","유틸렉스","3620","3690","70","1.93","5008091","18695284310"
"000100","유한양행","58000","78100","20100","34.66","16275054","1124259415000"
"000105","유한양행우","54100","63800","9700","17.93","97197","5726613200"
"003460","유화증권","2435","2360","-75","-3.08","378750","892386650"
"003465","유화증권우","2520","2515","-5","-0.20","18034","44311875"
"191410","육일씨엔에쓰","3935","3780","-155","-3.94","1660368","6159269410"
"372170","윤성에프앤씨","179100","196000","16900","9.44","4628464","990698821000"
"008730","율촌화학","29900","33450","3550","11.87","3865370","136761307700"
"072770","율호","3070","2450","-620","-20.20","36615651","117072936450"
"008250","이건산업","7660","7050","-610","-7.96","785246","5715029180"
"039020","이건홀딩스","3090","2985","-105","-3.40","3894422","12713527415"
"025820","이구산업","4740","5430","690","14.56","182921346","1083410996345"
"067920","이글루","6960","6860","-100","-1.44","1484242","9993539580"
"044960","이글벳","5200","5290","90","1.73","10369160","56166470810"
"303530","이노뎁","12300","11200","-1100","-8.94","1792781","22917011710"
"296640","이노룰스","8970","8400","-570","-6.35","1201808","10396302770"
"302430","이노메트리","14950","16210","1260","8.43","2177058","35880173310"
"279060","이노벡스","3290","4345","1055","32.07","184239","737565430"
"214320","이노션","38600","41300","2700","6.99","739927","30054523300"
"274400","이노시뮬레이션","35000","14110","-20890","-59.69","23643365","555133374960"
"056090","이노시스","1180","1180","0","0.00","0","0"
"073490","이노와이어리스","26250","22200","-4050","-15.43","943877","22016930800"
"215790","이노인스트루먼트","1857","1498","-359","-19.33","88125135","181460953100"
"344860","이노진","3150","2990","-160","-5.08","861229","2677112825"
"246960","이노테라피","8430","9290","860","10.20","1301321","11127726660"
"088390","이녹스","33200","33050","-150","-0.45","3378897","124865199950"
"272290","이녹스첨단소재","37600","41350","3750","9.97","15822447","717861187100"
"053350","이니텍","3545","3500","-45","-1.27","489544","1633671350"
"041520","이라이콤","7000","8900","1900","27.14","11479141","112966643090"
"264850","이랜시스","2740","2435","-305","-11.13","3417029","8538231060"
"054210","이랜텍","11990","13390","1400","11.68","13750933","187699746640"
"164060","이루다","10170","9710","-460","-4.52","22397392","215548910340"
"065440","이루온","2280","2025","-255","-11.18","7952250","17020360396"
"088260","이리츠코크렙","5110","5010","-100","-1.96","796039","4041243845"
"139480","이마트","75000","81000","6000","8.00","3354801","258435192000"
"115610","이미지스","2605","3110","505","19.39","42487927","120743004280"
"078020","이베스트투자증권","4275","4075","-200","-4.68","1063099","4213369455"
"131400","이브이첨단소재","6670","4900","-1770","-26.54","87719291","531286238940"
"419700","이브이파킹서비스","1955","1008","-947","-48.44","1661166","1584378395"
"208850","이비테크","5500","6760","1260","22.91","329","1979510"
"351330","이삭엔지니어링","9970","8900","-1070","-10.73","991200","9223619510"
"080010","이상네트웍스","5620","5480","-140","-2.49","515136","2821897510"
"379390","이성씨엔아이","10890","9490","-1400","-12.86","534","5629720"
"457190","이수스페셜티케미컬","312500","216500","-96000","-30.72","6203241","1831301088400"
"086890","이수앱지스","6230","6910","680","10.91","12126832","83920648760"
"007660","이수페타시스","29450","31200","1750","5.94","256796826","9221333237750"
"005950","이수화학","26200","20400","-5800","-22.14","16618705","398692674150"
"015020","이스타코","894","793","-101","-11.30","3052270","2375830926"
"047560","이스트소프트","13160","17150","3990","30.32","22718988","382285514960"
"900110","이스트아시아홀딩스","151","135","-16","-10.60","86790588","12209049180"
"067010","이씨에스","3615","3290","-325","-8.99","1290319","4444299750"
"093230","이아이디","1392","1392","0","0.00","0","0"
"341310","이앤에치","900","839","-61","-6.78","45434","32946290"
"102710","이엔에프테크놀로지","25300","22150","-3150","-12.45","2031564","49180582950"
"066980","이엔코퍼레이션","3230","3065","-165","-5.11","8760844","29894300780"
"074610","이엔플러스","8880","6990","-1890","-21.28","50015977","404531959830"
"063760","이엘피","3555","3670","115","3.23","15021726","62536035755"
"123570","이엠넷","3490","3550","60","1.72","60036627","273575996940"
"083470","이엠앤아이","3210","2830","-380","-11.84","12964056","34117055695"
"095190","이엠코리아","2710","2625","-85","-3.14","8239144","23073030185"
"091120","이엠텍","32100","42550","10450","32.55","10984378","412451569000"
"232530","이엠티","4750","3270","-1480","-31.16","251860","929934185"
"102460","이연제약","16180","16450","270","1.67","1043064","16564216990"
"039030","이오테크닉스","110000","152700","42700","38.82","8936126","1286204868400"
"294090","이오플로우","28150","24950","-3200","-11.37","6898944","187580774800"
"088290","이원컴포텍","4400","3710","-690","-15.68","8139346","35570651385"
"084680","이월드","1468","1330","-138","-9.40","3274778","4451380627"
"181340","이즈미디어","2705","2705","0","0.00","0","0"
"353810","이지바이오","3735","3585","-150","-4.02","2281826","8355594720"
"350520","이지스레지던스리츠","3810","3635","-175","-4.59","365841","1355592280"
"334890","이지스밸류리츠","4495","4430","-65","-1.45","1258409","5611447835"
"099750","이지케어텍","21700","19860","-1840","-8.48","903405","18853303860"
"377330","이지트로닉스","10560","9900","-660","-6.25","1223634","12879426950"
"035810","이지홀딩스","3020","2850","-170","-5.63","3576991","10462804485"
"160600","이큐셀","3100","3100","0","0.00","0","0"
"092130","이크레더블","15630","14320","-1310","-8.38","202966","2984688030"
"096040","이트론","271","271","0","0.00","0","0"
"134060","이퓨쳐","6370","5910","-460","-7.22","371455","2281255595"
"001840","이화공영","3905","4430","525","13.44","37015999","172865266815"
"000760","이화산업","19280","17210","-2070","-10.74","264964","4727263460"
"024810","이화전기","899","899","0","0.00","0","0"
"014990","인디에프","1100","952","-148","-13.45","25664632","27408771924"
"041830","인바디","29200","27550","-1650","-5.65","851462","23622145450"
"352940","인바이오","4970","5030","60","1.21","2069796","10887014355"
"101140","인바이오젠","467","467","0","0.00","0","0"
"216400","인바이츠바이오코아","10490","10250","-240","-2.29","70757","728782670"
"079950","인베니아","1571","1439","-132","-8.40","5530445","8859150801"
"389470","인벤티지랩","9100","20200","11100","121.98","45345267","736280232160"
"277410","인산가","2425","2290","-135","-5.57","42377782","97731900336"
